dec_date,dec_region,dec_total nitrogen,dec_total phosphorus,dec_dissolved phosphorus,dec_chlorophyll-a,dec_secchi depth,dec_temperature
2015-02-06,Malletts Bay,,,,,,
2015-02-07,Malletts Bay,,,,,,
2015-02-08,Malletts Bay,,,,,,
2015-02-09,Malletts Bay,,,,,,
2015-02-10,Malletts Bay,,,,,,
2015-02-11,Malletts Bay,,,,,,
2015-02-12,Malletts Bay,,,,,,
2015-02-13,Malletts Bay,,,,,,
2015-02-14,Malletts Bay,,,,,,
2015-02-15,Malletts Bay,,,,,,
2015-02-16,Malletts Bay,,,,,,
2015-02-17,Malletts Bay,,,,,,
2015-02-18,Malletts Bay,,,,,,
2015-02-19,Malletts Bay,,,,,,
2015-02-20,Malletts Bay,,,,,,
2015-02-21,Malletts Bay,,,,,,
2015-02-22,Malletts Bay,,,,,,
2015-02-23,Malletts Bay,,,,,,
2015-02-24,Malletts Bay,,,,,,
2015-02-25,Malletts Bay,,,,,,
2015-02-26,Malletts Bay,,,,,,
2015-02-27,Malletts Bay,,,,,,
2015-02-28,Malletts Bay,,,,,,
2015-03-01,Malletts Bay,,,,,,
2015-03-02,Malletts Bay,,,,,,
2015-03-03,Malletts Bay,,,,,,
2015-03-04,Malletts Bay,,,,,,
2015-03-05,Malletts Bay,,,,,,
2015-03-06,Malletts Bay,,,,,,
2015-03-07,Malletts Bay,,,,,,
2015-03-08,Malletts Bay,,,,,,
2015-03-09,Malletts Bay,,,,,,
2015-03-10,Malletts Bay,,,,,,
2015-03-11,Malletts Bay,,,,,,
2015-03-12,Malletts Bay,,,,,,
2015-03-13,Malletts Bay,,,,,,
2015-03-14,Malletts Bay,,,,,,
2015-03-15,Malletts Bay,,,,,,
2015-03-16,Malletts Bay,,,,,,
2015-03-17,Malletts Bay,,,,,,
2015-03-18,Malletts Bay,,,,,,
2015-03-19,Malletts Bay,,,,,,
2015-03-20,Malletts Bay,,,,,,
2015-03-21,Malletts Bay,,,,,,
2015-03-22,Malletts Bay,,,,,,
2015-03-23,Malletts Bay,,,,,,
2015-03-24,Malletts Bay,,,,,,
2015-03-25,Malletts Bay,,,,,,
2015-03-26,Malletts Bay,,,,,,
2015-03-27,Malletts Bay,,,,,,
2015-03-28,Malletts Bay,,,,,,
2015-03-29,Malletts Bay,,,,,,
2015-03-30,Malletts Bay,,,,,,
2015-03-31,Malletts Bay,,,,,,
2015-04-01,Malletts Bay,,,,,,
2015-04-02,Malletts Bay,,,,,,
2015-04-03,Malletts Bay,,,,,,
2015-04-04,Malletts Bay,,,,,,
2015-04-05,Malletts Bay,,,,,,
2015-04-06,Malletts Bay,,,,,,
2015-04-07,Malletts Bay,,,,,,
2015-04-08,Malletts Bay,,,,,,
2015-04-09,Malletts Bay,,,,,,
2015-04-10,Malletts Bay,,,,,,
2015-04-11,Malletts Bay,,,,,,
2015-04-12,Malletts Bay,,,,,,
2015-04-13,Malletts Bay,,,,,,
2015-04-14,Malletts Bay,,,,,,
2015-04-15,Malletts Bay,,,,,,
2015-04-16,Malletts Bay,,,,,,
2015-04-17,Malletts Bay,,,,,,
2015-04-18,Malletts Bay,,,,,,
2015-04-19,Malletts Bay,,,,,,
2015-04-20,Malletts Bay,,,,,,
2015-04-21,Malletts Bay,,,,,,
2015-04-22,Malletts Bay,,,,,,
2015-04-23,Malletts Bay,,,,,,
2015-04-24,Malletts Bay,,,,,,
2015-04-25,Malletts Bay,,,,,,
2015-04-26,Malletts Bay,,,,,,
2015-04-27,Malletts Bay,,,,,,
2015-04-28,Malletts Bay,,,,,,
2015-04-29,Malletts Bay,,,,,,
2015-04-30,Malletts Bay,,,,,,
2015-05-01,Malletts Bay,,,,,,
2015-05-02,Malletts Bay,,,,,,
2015-05-03,Malletts Bay,,,,,,
2015-05-04,Malletts Bay,,,,,,
2015-05-05,Malletts Bay,,,,,,
2015-05-06,Malletts Bay,,,,,,
2015-05-07,Malletts Bay,,,,,,
2015-05-08,Malletts Bay,,,,,,
2015-05-09,Malletts Bay,,,,,,
2015-05-10,Malletts Bay,,,,,,
2015-05-11,Malletts Bay,,,,,,
2015-05-12,Malletts Bay,,,,,,
2015-05-13,Malletts Bay,,,,,,
2015-05-14,Malletts Bay,,,,,,
2015-05-15,Malletts Bay,,,,,,
2015-05-16,Malletts Bay,,,,,,
2015-05-17,Malletts Bay,,,,,,
2015-05-18,Malletts Bay,,,,,,
2015-05-19,Malletts Bay,0.38,12.25,7.65,2.51,3.2,15.0
2015-05-20,Malletts Bay,0.38,12.25,7.65,2.51,3.2,15.0
2015-05-21,Malletts Bay,0.38,12.25,7.65,2.51,3.2,15.0
2015-05-22,Malletts Bay,0.38,12.25,7.65,2.51,3.2,15.0
2015-05-23,Malletts Bay,0.38,12.25,7.65,2.51,3.2,15.0
2015-05-24,Malletts Bay,0.38,12.25,7.65,2.51,3.2,15.0
2015-05-25,Malletts Bay,0.38,12.25,7.65,2.51,3.2,15.0
2015-05-26,Malletts Bay,0.38,12.25,7.65,2.51,3.2,15.0
2015-05-27,Malletts Bay,0.385,11.925,7.475,2.194999999999999,3.9,14.85
2015-05-28,Malletts Bay,0.385,11.925,7.475,2.194999999999999,3.9,14.85
2015-05-29,Malletts Bay,0.385,11.925,7.475,2.194999999999999,3.9,14.85
2015-05-30,Malletts Bay,0.385,11.925,7.475,2.194999999999999,3.9,14.85
2015-05-31,Malletts Bay,0.385,11.925,7.475,2.194999999999999,3.9,14.85
2015-06-01,Malletts Bay,0.385,11.925,7.475,2.194999999999999,3.9,14.85
2015-06-02,Malletts Bay,0.39,11.6,7.3,1.88,4.6,14.7
2015-06-03,Malletts Bay,0.39,12.2,6.824999999999999,1.8299999999999992,4.8,15.149999999999999
2015-06-04,Malletts Bay,0.39,12.2,6.824999999999999,1.8299999999999992,4.8,15.149999999999999
2015-06-05,Malletts Bay,0.39,12.2,6.824999999999999,1.8299999999999992,4.8,15.149999999999999
2015-06-06,Malletts Bay,0.39,12.2,6.824999999999999,1.8299999999999992,4.8,15.149999999999999
2015-06-07,Malletts Bay,0.39,12.2,6.824999999999999,1.8299999999999992,4.8,15.149999999999999
2015-06-08,Malletts Bay,0.39,12.2,6.824999999999999,1.8299999999999992,4.8,15.149999999999999
2015-06-09,Malletts Bay,0.39,12.2,6.824999999999999,1.8299999999999992,4.8,15.149999999999999
2015-06-10,Malletts Bay,0.39,12.8,6.35,1.78,5.0,15.6
2015-06-11,Malletts Bay,0.39,12.8,6.35,1.78,5.0,15.6
2015-06-12,Malletts Bay,0.39,12.8,6.35,1.78,5.0,15.6
2015-06-13,Malletts Bay,0.39,12.8,6.35,1.78,5.0,15.6
2015-06-14,Malletts Bay,0.39,12.8,6.35,1.78,5.0,15.6
2015-06-15,Malletts Bay,0.39,12.8,6.35,1.78,5.0,15.6
2015-06-16,Malletts Bay,0.40750000000000003,13.200000000000001,6.375,2.089999999999999,3.0,17.25
2015-06-17,Malletts Bay,0.42500000000000004,13.600000000000001,6.4,2.4,1.0,18.9
2015-06-18,Malletts Bay,0.41000000000000003,14.35,6.5,2.3549999999999986,1.35,18.849999999999998
2015-06-19,Malletts Bay,0.41000000000000003,14.35,6.5,2.3549999999999986,1.35,18.849999999999998
2015-06-20,Malletts Bay,0.41000000000000003,14.35,6.5,2.3549999999999986,1.35,18.849999999999998
2015-06-21,Malletts Bay,0.41000000000000003,14.35,6.5,2.3549999999999986,1.35,18.849999999999998
2015-06-22,Malletts Bay,0.41000000000000003,14.35,6.5,2.3549999999999986,1.35,18.849999999999998
2015-06-23,Malletts Bay,0.41000000000000003,14.35,6.5,2.3549999999999986,1.35,18.849999999999998
2015-06-24,Malletts Bay,0.41000000000000003,14.35,6.5,2.3549999999999986,1.35,18.849999999999998
2015-06-25,Malletts Bay,0.41000000000000003,14.35,6.5,2.3549999999999986,1.35,18.849999999999998
2015-06-26,Malletts Bay,0.41000000000000003,14.35,6.5,2.3549999999999986,1.35,18.849999999999998
2015-06-27,Malletts Bay,0.4083333333333334,14.166666666666666,6.849999999999999,3.0933333333333324,1.8,19.566666666666666
2015-06-28,Malletts Bay,0.4083333333333334,14.166666666666666,6.849999999999999,3.0933333333333324,1.8,19.566666666666666
2015-06-29,Malletts Bay,0.4083333333333334,14.166666666666666,6.849999999999999,3.0933333333333324,1.8,19.566666666666666
2015-06-30,Malletts Bay,0.4,14.45,7.074999999999998,3.439999999999999,2.2,19.9
2015-07-01,Malletts Bay,0.4,14.45,7.074999999999998,3.439999999999999,2.2,19.9
2015-07-02,Malletts Bay,0.405,13.8,7.549999999999999,4.57,2.7,21.0
2015-07-03,Malletts Bay,0.405,13.8,7.549999999999999,4.57,2.7,21.0
2015-07-04,Malletts Bay,0.405,13.8,7.549999999999999,4.57,2.7,21.0
2015-07-05,Malletts Bay,0.405,13.8,7.549999999999999,4.57,2.7,21.0
2015-07-06,Malletts Bay,0.405,13.8,7.549999999999999,4.57,2.7,21.0
2015-07-07,Malletts Bay,0.405,13.8,7.549999999999999,4.57,2.7,21.0
2015-07-08,Malletts Bay,0.405,13.8,7.549999999999999,4.57,2.7,21.0
2015-07-09,Malletts Bay,0.405,13.8,7.549999999999999,4.57,2.7,21.0
2015-07-10,Malletts Bay,0.405,13.8,7.549999999999999,4.57,2.7,21.0
2015-07-11,Malletts Bay,0.37,12.25,6.75,2.83,6.6,21.4
2015-07-12,Malletts Bay,0.37,12.25,6.75,2.83,6.6,21.4
2015-07-13,Malletts Bay,0.37,12.25,6.75,2.83,6.6,21.4
2015-07-14,Malletts Bay,0.37,12.25,6.75,2.83,6.6,21.4
2015-07-15,Malletts Bay,0.3775,11.725,6.925,2.594999999999999,5.35,22.549999999999997
2015-07-16,Malletts Bay,0.3775,11.725,6.925,2.594999999999999,5.35,22.549999999999997
2015-07-17,Malletts Bay,0.3775,11.725,6.925,2.594999999999999,5.35,22.549999999999997
2015-07-18,Malletts Bay,0.3775,11.725,6.925,2.594999999999999,5.35,22.549999999999997
2015-07-19,Malletts Bay,0.3775,11.725,6.925,2.594999999999999,5.35,22.549999999999997
2015-07-20,Malletts Bay,0.3775,11.725,6.925,2.594999999999999,5.35,22.549999999999997
2015-07-21,Malletts Bay,0.3775,11.725,6.925,2.594999999999999,5.35,22.549999999999997
2015-07-22,Malletts Bay,0.3775,11.725,6.925,2.594999999999999,5.35,22.549999999999997
2015-07-23,Malletts Bay,0.3833333333333333,12.766666666666666,7.8999999999999995,2.306666666666666,5.333333333333333,22.666666666666668
2015-07-24,Malletts Bay,0.3833333333333333,12.766666666666666,7.8999999999999995,2.306666666666666,5.333333333333333,22.666666666666668
2015-07-25,Malletts Bay,0.38999999999999996,13.024999999999999,8.475,2.044999999999999,4.7,23.3
2015-07-26,Malletts Bay,0.38999999999999996,13.024999999999999,8.475,2.044999999999999,4.7,23.3
2015-07-27,Malletts Bay,0.38999999999999996,13.024999999999999,8.475,2.044999999999999,4.7,23.3
2015-07-28,Malletts Bay,0.38999999999999996,13.024999999999999,8.475,2.044999999999999,4.7,23.3
2015-07-29,Malletts Bay,0.395,14.850000000000001,9.85,1.73,5.3,22.9
2015-07-30,Malletts Bay,0.395,12.775,10.675,2.299999999999999,5.15,23.949999999999996
2015-07-31,Malletts Bay,0.395,12.775,10.675,2.299999999999999,5.15,23.949999999999996
2015-08-01,Malletts Bay,0.395,12.775,10.675,2.299999999999999,5.15,23.949999999999996
2015-08-02,Malletts Bay,0.395,12.775,10.675,2.299999999999999,5.15,23.949999999999996
2015-08-03,Malletts Bay,0.395,12.775,10.675,2.299999999999999,5.15,23.949999999999996
2015-08-04,Malletts Bay,0.395,12.775,10.675,2.299999999999999,5.15,23.949999999999996
2015-08-05,Malletts Bay,0.395,12.775,10.675,2.299999999999999,5.15,23.949999999999996
2015-08-06,Malletts Bay,0.395,10.7,11.5,2.87,5.0,25.0
2015-08-07,Malletts Bay,0.395,10.7,11.5,2.87,5.0,25.0
2015-08-08,Malletts Bay,0.395,10.7,11.5,2.87,5.0,25.0
2015-08-09,Malletts Bay,0.395,10.7,11.5,2.87,5.0,25.0
2015-08-10,Malletts Bay,0.395,10.7,11.5,2.87,5.0,25.0
2015-08-11,Malletts Bay,0.395,10.7,11.5,2.87,5.0,25.0
2015-08-12,Malletts Bay,0.395,10.7,11.5,2.87,5.0,25.0
2015-08-13,Malletts Bay,0.415,10.399999999999999,6.7,3.09,3.2,22.8
2015-08-14,Malletts Bay,0.415,10.399999999999999,6.7,3.09,3.2,22.8
2015-08-15,Malletts Bay,0.415,10.399999999999999,6.7,3.09,3.2,22.8
2015-08-16,Malletts Bay,0.415,10.399999999999999,6.7,3.09,3.2,22.8
2015-08-17,Malletts Bay,0.415,10.399999999999999,6.7,3.09,3.2,22.8
2015-08-18,Malletts Bay,0.415,10.399999999999999,6.7,3.09,3.2,22.8
2015-08-19,Malletts Bay,0.415,10.399999999999999,6.7,3.09,3.2,22.8
2015-08-20,Malletts Bay,0.415,10.399999999999999,6.7,3.09,3.2,22.8
2015-08-21,Malletts Bay,0.38749999999999996,11.524999999999999,6.975,3.594999999999999,3.75,23.5
2015-08-22,Malletts Bay,0.38749999999999996,11.524999999999999,6.975,3.594999999999999,3.75,23.5
2015-08-23,Malletts Bay,0.38749999999999996,11.524999999999999,6.975,3.594999999999999,3.75,23.5
2015-08-24,Malletts Bay,0.38749999999999996,11.524999999999999,6.975,3.594999999999999,3.75,23.5
2015-08-25,Malletts Bay,0.38749999999999996,11.524999999999999,6.975,3.594999999999999,3.75,23.5
2015-08-26,Malletts Bay,0.38749999999999996,11.524999999999999,6.975,3.594999999999999,3.75,23.5
2015-08-27,Malletts Bay,0.36,12.649999999999999,7.25,4.1,4.3,24.2
2015-08-28,Malletts Bay,0.36,12.649999999999999,7.25,4.1,4.3,24.2
2015-08-29,Malletts Bay,0.37,12.1,6.525,4.329999999999998,4.949999999999999,23.849999999999998
2015-08-30,Malletts Bay,0.37,12.1,6.525,4.329999999999998,4.949999999999999,23.849999999999998
2015-08-31,Malletts Bay,0.37,12.1,6.525,4.329999999999998,4.949999999999999,23.849999999999998
2015-09-01,Malletts Bay,0.37,12.1,6.525,4.329999999999998,4.949999999999999,23.849999999999998
2015-09-02,Malletts Bay,0.37,12.1,6.525,4.329999999999998,4.949999999999999,23.849999999999998
2015-09-03,Malletts Bay,0.37,12.1,6.525,4.329999999999998,4.949999999999999,23.849999999999998
2015-09-04,Malletts Bay,0.38,11.55,5.800000000000001,4.56,5.6,23.5
2015-09-05,Malletts Bay,0.38,11.55,5.800000000000001,4.56,5.6,23.5
2015-09-06,Malletts Bay,0.38,11.55,5.800000000000001,4.56,5.6,23.5
2015-09-07,Malletts Bay,0.38,11.55,5.800000000000001,4.56,5.6,23.5
2015-09-08,Malletts Bay,0.38,11.55,5.800000000000001,4.56,5.6,23.5
2015-09-09,Malletts Bay,0.38,11.55,5.800000000000001,4.56,5.6,23.5
2015-09-10,Malletts Bay,0.38,11.55,5.800000000000001,4.56,5.6,23.5
2015-09-11,Malletts Bay,0.38,11.55,5.800000000000001,4.56,5.6,23.5
2015-09-12,Malletts Bay,,,,,,
2015-09-13,Malletts Bay,,,,,,
2015-09-14,Malletts Bay,,,,,,
2015-09-15,Malletts Bay,,,,,,
2015-09-16,Malletts Bay,0.33499999999999996,11.1,5.800000000000001,6.76,3.6,22.8
2015-09-17,Malletts Bay,0.33499999999999996,11.1,5.800000000000001,6.76,3.6,22.8
2015-09-18,Malletts Bay,0.33499999999999996,11.1,5.800000000000001,6.76,3.6,22.8
2015-09-19,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-20,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-21,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-22,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-23,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-24,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-25,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-26,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-27,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-28,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-29,Malletts Bay,0.3625,10.375,5.85,6.074999999999999,4.1,23.0
2015-09-30,Malletts Bay,0.38,10.8,5.75,4.394999999999999,4.05,21.449999999999996
2015-10-01,Malletts Bay,0.38,10.8,5.75,4.394999999999999,4.05,21.449999999999996
2015-10-02,Malletts Bay,0.38,10.8,5.75,4.394999999999999,4.05,21.449999999999996
2015-10-03,Malletts Bay,0.37,11.950000000000001,5.6,3.4,3.5,19.7
2015-10-04,Malletts Bay,0.37,11.950000000000001,5.6,3.4,3.5,19.7
2015-10-05,Malletts Bay,0.37,11.950000000000001,5.6,3.4,3.5,19.7
2015-10-06,Malletts Bay,0.355,11.2,5.425,3.429999999999999,4.25,18.0
2015-10-07,Malletts Bay,0.355,11.2,5.425,3.429999999999999,4.25,18.0
2015-10-08,Malletts Bay,0.355,11.2,5.425,3.429999999999999,4.25,18.0
2015-10-09,Malletts Bay,0.36333333333333334,10.65,5.716666666666666,3.709999999999999,4.533333333333333,17.5
2015-10-10,Malletts Bay,0.36333333333333334,10.65,5.716666666666666,3.709999999999999,4.533333333333333,17.5
2015-10-11,Malletts Bay,0.36333333333333334,10.65,5.716666666666666,3.709999999999999,4.533333333333333,17.5
2015-10-12,Malletts Bay,0.36333333333333334,10.65,5.716666666666666,3.709999999999999,4.533333333333333,17.5
2015-10-13,Malletts Bay,0.36333333333333334,10.65,5.716666666666666,3.709999999999999,4.533333333333333,17.5
2015-10-14,Malletts Bay,0.36000000000000004,10.0,5.7749999999999995,3.8649999999999984,5.05,16.4
2015-10-15,Malletts Bay,0.36000000000000004,10.0,5.7749999999999995,3.8649999999999984,5.05,16.4
2015-10-16,Malletts Bay,0.36000000000000004,10.0,5.7749999999999995,3.8649999999999984,5.05,16.4
2015-10-17,Malletts Bay,0.36000000000000004,10.0,5.7749999999999995,3.8649999999999984,5.05,16.4
2015-10-18,Malletts Bay,0.36000000000000004,10.0,5.7749999999999995,3.8649999999999984,5.05,16.4
2015-10-19,Malletts Bay,0.36000000000000004,10.0,5.7749999999999995,3.8649999999999984,5.05,16.4
2015-10-20,Malletts Bay,0.38,9.55,6.300000000000001,4.27,5.1,16.5
2015-10-21,Malletts Bay,0.38,9.55,6.300000000000001,4.27,5.1,16.5
2015-10-22,Malletts Bay,0.38,9.55,6.300000000000001,4.27,5.1,16.5
2015-10-23,Malletts Bay,,,,,,
2015-10-24,Malletts Bay,,,,,,
2015-10-25,Malletts Bay,,,,,,
2015-10-26,Malletts Bay,,,,,,
2015-10-27,Malletts Bay,,,,,,
2015-10-28,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-10-29,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-10-30,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-10-31,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-01,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-02,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-03,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-04,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-05,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-06,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-07,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-08,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-09,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-10,Malletts Bay,0.32,133.0,9.4,3.83,4.9,11.5
2015-11-11,Malletts Bay,,,,,,
2015-11-12,Malletts Bay,,,,,,
2015-11-13,Malletts Bay,,,,,,
2015-11-14,Malletts Bay,,,,,,
2015-11-15,Malletts Bay,,,,,,
2015-11-16,Malletts Bay,,,,,,
2015-11-17,Malletts Bay,,,,,,
2015-11-18,Malletts Bay,,,,,,
2015-11-19,Malletts Bay,,,,,,
2015-11-20,Malletts Bay,,,,,,
2015-11-21,Malletts Bay,,,,,,
2015-11-22,Malletts Bay,,,,,,
2015-11-23,Malletts Bay,,,,,,
2015-11-24,Malletts Bay,,,,,,
2015-11-25,Malletts Bay,,,,,,
2015-11-26,Malletts Bay,,,,,,
2015-11-27,Malletts Bay,,,,,,
2015-11-28,Malletts Bay,,,,,,
2015-11-29,Malletts Bay,,,,,,
2015-11-30,Malletts Bay,,,,,,
2015-12-01,Malletts Bay,,,,,,
2015-12-02,Malletts Bay,,,,,,
2015-12-03,Malletts Bay,,,,,,
2015-12-04,Malletts Bay,,,,,,
2015-12-05,Malletts Bay,,,,,,
2015-12-06,Malletts Bay,,,,,,
2015-12-07,Malletts Bay,,,,,,
2015-12-08,Malletts Bay,,,,,,
2015-12-09,Malletts Bay,,,,,,
2015-12-10,Malletts Bay,,,,,,
2015-12-11,Malletts Bay,,,,,,
2015-12-12,Malletts Bay,,,,,,
2015-12-13,Malletts Bay,,,,,,
2015-12-14,Malletts Bay,,,,,,
2015-12-15,Malletts Bay,,,,,,
2015-12-16,Malletts Bay,,,,,,
2015-12-17,Malletts Bay,,,,,,
2015-12-18,Malletts Bay,,,,,,
2015-12-19,Malletts Bay,,,,,,
2015-12-20,Malletts Bay,,,,,,
2015-12-21,Malletts Bay,,,,,,
2015-12-22,Malletts Bay,,,,,,
2015-12-23,Malletts Bay,,,,,,
2015-12-24,Malletts Bay,,,,,,
2015-12-25,Malletts Bay,,,,,,
2015-12-26,Malletts Bay,,,,,,
2015-12-27,Malletts Bay,,,,,,
2015-12-28,Malletts Bay,,,,,,
2015-12-29,Malletts Bay,,,,,,
2015-12-30,Malletts Bay,,,,,,
2015-12-31,Malletts Bay,,,,,,
2016-01-01,Malletts Bay,,,,,,
2016-01-02,Malletts Bay,,,,,,
2016-01-03,Malletts Bay,,,,,,
2016-01-04,Malletts Bay,,,,,,
2016-01-05,Malletts Bay,,,,,,
2016-01-06,Malletts Bay,,,,,,
2016-01-07,Malletts Bay,,,,,,
2016-01-08,Malletts Bay,,,,,,
2016-01-09,Malletts Bay,,,,,,
2016-01-10,Malletts Bay,,,,,,
2016-01-11,Malletts Bay,,,,,,
2016-01-12,Malletts Bay,,,,,,
2016-01-13,Malletts Bay,,,,,,
2016-01-14,Malletts Bay,,,,,,
2016-01-15,Malletts Bay,,,,,,
2016-01-16,Malletts Bay,,,,,,
2016-01-17,Malletts Bay,,,,,,
2016-01-18,Malletts Bay,,,,,,
2016-01-19,Malletts Bay,,,,,,
2016-01-20,Malletts Bay,,,,,,
2016-01-21,Malletts Bay,,,,,,
2016-01-22,Malletts Bay,,,,,,
2016-01-23,Malletts Bay,,,,,,
2016-01-24,Malletts Bay,,,,,,
2016-01-25,Malletts Bay,,,,,,
2016-01-26,Malletts Bay,,,,,,
2016-01-27,Malletts Bay,,,,,,
2016-01-28,Malletts Bay,,,,,,
2016-01-29,Malletts Bay,,,,,,
2016-01-30,Malletts Bay,,,,,,
2016-01-31,Malletts Bay,,,,,,
2016-02-01,Malletts Bay,,,,,,
2016-02-02,Malletts Bay,,,,,,
2016-02-03,Malletts Bay,,,,,,
2016-02-04,Malletts Bay,,,,,,
2016-02-05,Malletts Bay,,,,,,
2016-02-06,Malletts Bay,,,,,,
2016-02-07,Malletts Bay,,,,,,
2016-02-08,Malletts Bay,,,,,,
2016-02-09,Malletts Bay,,,,,,
2016-02-10,Malletts Bay,,,,,,
2016-02-11,Malletts Bay,,,,,,
2016-02-12,Malletts Bay,,,,,,
2016-02-13,Malletts Bay,,,,,,
2016-02-14,Malletts Bay,,,,,,
2016-02-15,Malletts Bay,,,,,,
2016-02-16,Malletts Bay,,,,,,
2016-02-17,Malletts Bay,,,,,,
2016-02-18,Malletts Bay,,,,,,
2016-02-19,Malletts Bay,,,,,,
2016-02-20,Malletts Bay,,,,,,
2016-02-21,Malletts Bay,,,,,,
2016-02-22,Malletts Bay,,,,,,
2016-02-23,Malletts Bay,,,,,,
2016-02-24,Malletts Bay,,,,,,
2016-02-25,Malletts Bay,,,,,,
2016-02-26,Malletts Bay,,,,,,
2016-02-27,Malletts Bay,,,,,,
2016-02-28,Malletts Bay,,,,,,
2016-02-29,Malletts Bay,,,,,,
2016-03-01,Malletts Bay,,,,,,
2016-03-02,Malletts Bay,,,,,,
2016-03-03,Malletts Bay,,,,,,
2016-03-04,Malletts Bay,,,,,,
2016-03-05,Malletts Bay,,,,,,
2016-03-06,Malletts Bay,,,,,,
2016-03-07,Malletts Bay,,,,,,
2016-03-08,Malletts Bay,,,,,,
2016-03-09,Malletts Bay,,,,,,
2016-03-10,Malletts Bay,,,,,,
2016-03-11,Malletts Bay,,,,,,
2016-03-12,Malletts Bay,,,,,,
2016-03-13,Malletts Bay,,,,,,
2016-03-14,Malletts Bay,,,,,,
2016-03-15,Malletts Bay,,,,,,
2016-03-16,Malletts Bay,,,,,,
2016-03-17,Malletts Bay,,,,,,
2016-03-18,Malletts Bay,,,,,,
2016-03-19,Malletts Bay,,,,,,
2016-03-20,Malletts Bay,,,,,,
2016-03-21,Malletts Bay,,,,,,
2016-03-22,Malletts Bay,,,,,,
2016-03-23,Malletts Bay,,,,,,
2016-03-24,Malletts Bay,,,,,,
2016-03-25,Malletts Bay,,,,,,
2016-03-26,Malletts Bay,,,,,,
2016-03-27,Malletts Bay,,,,,,
2016-03-28,Malletts Bay,,,,,,
2016-03-29,Malletts Bay,,,,,,
2016-03-30,Malletts Bay,,,,,,
2016-03-31,Malletts Bay,,,,,,
2016-04-01,Malletts Bay,,,,,,
2016-04-02,Malletts Bay,,,,,,
2016-04-03,Malletts Bay,,,,,,
2016-04-04,Malletts Bay,,,,,,
2016-04-05,Malletts Bay,,,,,,
2016-04-06,Malletts Bay,,,,,,
2016-04-07,Malletts Bay,,,,,,
2016-04-08,Malletts Bay,,,,,,
2016-04-09,Malletts Bay,,,,,,
2016-04-10,Malletts Bay,,,,,,
2016-04-11,Malletts Bay,,,,,,
2016-04-12,Malletts Bay,,,,,,
2016-04-13,Malletts Bay,,,,,,
2016-04-14,Malletts Bay,,,,,,
2016-04-15,Malletts Bay,,,,,,
2016-04-16,Malletts Bay,,,,,,
2016-04-17,Malletts Bay,,,,,,
2016-04-18,Malletts Bay,,,,,,
2016-04-19,Malletts Bay,,,,,,
2016-04-20,Malletts Bay,,,,,,
2016-04-21,Malletts Bay,,,,,,
2016-04-22,Malletts Bay,,,,,,
2016-04-23,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-04-24,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-04-25,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-04-26,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-04-27,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-04-28,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-04-29,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-04-30,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-05-01,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-05-02,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-05-03,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
2016-05-04,Malletts Bay,0.39,12.9,8.2,0.5,2.5,6.5
