vct_report_date,vct_region,vct_water_surface,vct_water_temp,vct_anabaena,vct_aphanizomenon,vct_microcystin,vct_oscillatoria,vct_day_of_year
2018-12-16,Main Lake South,,,,,,,349
2018-12-17,Main Lake South,,,,,,,350
2018-12-18,Main Lake South,,,,,,,351
2018-12-19,Main Lake South,,,,,,,352
2018-12-20,Main Lake South,,,,,,,353
2018-12-21,Main Lake South,,,,,,,354
2018-12-22,Main Lake South,,,,,,,355
2018-12-23,Main Lake South,,,,,,,356
2018-12-24,Main Lake South,,,,,,,357
2018-12-25,Main Lake South,,,,,,,358
2018-12-26,Main Lake South,,,,,,,359
2018-12-27,Main Lake South,,,,,,,360
2018-12-28,Main Lake South,,,,,,,361
2018-12-29,Main Lake South,,,,,,,362
2018-12-30,Main Lake South,,,,,,,363
2018-12-31,Main Lake South,,,,,,,364
2019-01-01,Main Lake South,,,,,,,0
2019-01-02,Main Lake South,,,,,,,1
2019-01-03,Main Lake South,,,,,,,2
2019-01-04,Main Lake South,,,,,,,3
2019-01-05,Main Lake South,,,,,,,4
2019-01-06,Main Lake South,,,,,,,5
2019-01-07,Main Lake South,,,,,,,6
2019-01-08,Main Lake South,,,,,,,7
2019-01-09,Main Lake South,,,,,,,8
2019-01-10,Main Lake South,,,,,,,9
2019-01-11,Main Lake South,,,,,,,10
2019-01-12,Main Lake South,,,,,,,11
2019-01-13,Main Lake South,,,,,,,12
2019-01-14,Main Lake South,,,,,,,13
2019-01-15,Main Lake South,,,,,,,14
2019-01-16,Main Lake South,,,,,,,15
2019-01-17,Main Lake South,,,,,,,16
2019-01-18,Main Lake South,,,,,,,17
2019-01-19,Main Lake South,,,,,,,18
2019-01-20,Main Lake South,,,,,,,19
2019-01-21,Main Lake South,,,,,,,20
2019-01-22,Main Lake South,,,,,,,21
2019-01-23,Main Lake South,,,,,,,22
2019-01-24,Main Lake South,,,,,,,23
2019-01-25,Main Lake South,,,,,,,24
2019-01-26,Main Lake South,,,,,,,25
2019-01-27,Main Lake South,,,,,,,26
2019-01-28,Main Lake South,,,,,,,27
2019-01-29,Main Lake South,,,,,,,28
2019-01-30,Main Lake South,,,,,,,29
2019-01-31,Main Lake South,,,,,,,30
2019-02-01,Main Lake South,,,,,,,31
2019-02-02,Main Lake South,,,,,,,32
2019-02-03,Main Lake South,,,,,,,33
2019-02-04,Main Lake South,,,,,,,34
2019-02-05,Main Lake South,,,,,,,35
2019-02-06,Main Lake South,,,,,,,36
2019-02-07,Main Lake South,,,,,,,37
2019-02-08,Main Lake South,,,,,,,38
2019-02-09,Main Lake South,,,,,,,39
2019-02-10,Main Lake South,,,,,,,40
2019-02-11,Main Lake South,,,,,,,41
2019-02-12,Main Lake South,,,,,,,42
2019-02-13,Main Lake South,,,,,,,43
2019-02-14,Main Lake South,,,,,,,44
2019-02-15,Main Lake South,,,,,,,45
2019-02-16,Main Lake South,,,,,,,46
2019-02-17,Main Lake South,,,,,,,47
2019-02-18,Main Lake South,,,,,,,48
2019-02-19,Main Lake South,,,,,,,49
2019-02-20,Main Lake South,,,,,,,50
2019-02-21,Main Lake South,,,,,,,51
2019-02-22,Main Lake South,,,,,,,52
2019-02-23,Main Lake South,,,,,,,53
2019-02-24,Main Lake South,,,,,,,54
2019-02-25,Main Lake South,,,,,,,55
2019-02-26,Main Lake South,,,,,,,56
2019-02-27,Main Lake South,,,,,,,57
2019-02-28,Main Lake South,,,,,,,58
2019-03-01,Main Lake South,,,,,,,59
2019-03-02,Main Lake South,,,,,,,60
2019-03-03,Main Lake South,,,,,,,61
2019-03-04,Main Lake South,,,,,,,62
2019-03-05,Main Lake South,,,,,,,63
2019-03-06,Main Lake South,,,,,,,64
2019-03-07,Main Lake South,,,,,,,65
2019-03-08,Main Lake South,,,,,,,66
2019-03-09,Main Lake South,,,,,,,67
2019-03-10,Main Lake South,,,,,,,68
2019-03-11,Main Lake South,,,,,,,69
2019-03-12,Main Lake South,,,,,,,70
2019-03-13,Main Lake South,,,,,,,71
2019-03-14,Main Lake South,,,,,,,72
2019-03-15,Main Lake South,,,,,,,73
2019-03-16,Main Lake South,,,,,,,74
2019-03-17,Main Lake South,,,,,,,75
2019-03-18,Main Lake South,,,,,,,76
2019-03-19,Main Lake South,,,,,,,77
2019-03-20,Main Lake South,,,,,,,78
2019-03-21,Main Lake South,,,,,,,79
2019-03-22,Main Lake South,,,,,,,80
2019-03-23,Main Lake South,,,,,,,81
2019-03-24,Main Lake South,,,,,,,82
2019-03-25,Main Lake South,,,,,,,83
2019-03-26,Main Lake South,,,,,,,84
2019-03-27,Main Lake South,,,,,,,85
2019-03-28,Main Lake South,,,,,,,86
2019-03-29,Main Lake South,,,,,,,87
2019-03-30,Main Lake South,,,,,,,88
2019-03-31,Main Lake South,,,,,,,89
2019-04-01,Main Lake South,,,,,,,90
2019-04-02,Main Lake South,,,,,,,91
2019-04-03,Main Lake South,,,,,,,92
2019-04-04,Main Lake South,,,,,,,93
2019-04-05,Main Lake South,,,,,,,94
2019-04-06,Main Lake South,,,,,,,95
2019-04-07,Main Lake South,,,,,,,96
2019-04-08,Main Lake South,,,,,,,97
2019-04-09,Main Lake South,,,,,,,98
2019-04-10,Main Lake South,,,,,,,99
2019-04-11,Main Lake South,,,,,,,100
2019-04-12,Main Lake South,,,,,,,101
2019-04-13,Main Lake South,,,,,,,102
2019-04-14,Main Lake South,,,,,,,103
2019-04-15,Main Lake South,,,,,,,104
2019-04-16,Main Lake South,,,,,,,105
2019-04-17,Main Lake South,,,,,,,106
2019-04-18,Main Lake South,,,,,,,107
2019-04-19,Main Lake South,,,,,,,108
2019-04-20,Main Lake South,,,,,,,109
2019-04-21,Main Lake South,,,,,,,110
2019-04-22,Main Lake South,,,,,,,111
2019-04-23,Main Lake South,,,,,,,112
2019-04-24,Main Lake South,,,,,,,113
2019-04-25,Main Lake South,,,,,,,114
2019-04-26,Main Lake South,,,,,,,115
2019-04-27,Main Lake South,,,,,,,116
2019-04-28,Main Lake South,,,,,,,117
2019-04-29,Main Lake South,,,,,,,118
2019-04-30,Main Lake South,,,,,,,119
2019-05-01,Main Lake South,,,,,,,120
2019-05-02,Main Lake South,,,,,,,121
2019-05-03,Main Lake South,,,,,,,122
2019-05-04,Main Lake South,,,,,,,123
2019-05-05,Main Lake South,,,,,,,124
2019-05-06,Main Lake South,,,,,,,125
2019-05-07,Main Lake South,,,,,,,126
2019-05-08,Main Lake South,,,,,,,127
2019-05-09,Main Lake South,,,,,,,128
2019-05-10,Main Lake South,,,,,,,129
2019-05-11,Main Lake South,,,,,,,130
2019-05-12,Main Lake South,,,,,,,131
2019-05-13,Main Lake South,,,,,,,132
2019-05-14,Main Lake South,,,,,,,133
2019-05-15,Main Lake South,,,,,,,134
2019-05-16,Main Lake South,,,,,,,135
2019-05-17,Main Lake South,,,,,,,136
2019-05-18,Main Lake South,,,,,,,137
2019-05-19,Main Lake South,,,,,,,138
2019-05-20,Main Lake South,,,,,,,139
2019-05-21,Main Lake South,,,,,,,140
2019-05-22,Main Lake South,,,,,,,141
2019-05-23,Main Lake South,,,,,,,142
2019-05-24,Main Lake South,,,,,,,143
2019-05-25,Main Lake South,,,,,,,144
2019-05-26,Main Lake South,,,,,,,145
2019-05-27,Main Lake South,,,,,,,146
2019-05-28,Main Lake South,,,,,,,147
2019-05-29,Main Lake South,,,,,,,148
2019-05-30,Main Lake South,,,,,,,149
2019-05-31,Main Lake South,,,,,,,150
2019-06-01,Main Lake South,,,,,,,151
2019-06-02,Main Lake South,,,,,,,152
2019-06-03,Main Lake South,,,,,,,153
2019-06-04,Main Lake South,,,,,,,154
2019-06-05,Main Lake South,,,,,,,155
2019-06-06,Main Lake South,,,,,,,156
2019-06-07,Main Lake South,,,,,,,157
2019-06-08,Main Lake South,,,,,,,158
2019-06-09,Main Lake South,,,,,,,159
2019-06-10,Main Lake South,,,,,,,160
2019-06-11,Main Lake South,,,,,,,161
2019-06-12,Main Lake South,,,,,,,162
2019-06-13,Main Lake South,1.0,,0.0,0.0,0.0,0.0,163
2019-06-14,Main Lake South,1.0,,0.0,0.0,0.0,0.0,164
2019-06-15,Main Lake South,1.0,,0.0,0.0,0.0,0.0,165
2019-06-16,Main Lake South,1.0,,0.0,0.0,0.0,0.0,166
2019-06-17,Main Lake South,0.5000000000000002,55.0,0.0,0.0,0.0,0.0,167
2019-06-18,Main Lake South,0.3333333333333335,55.0,0.0,0.0,0.0,0.0,168
2019-06-19,Main Lake South,0.2500000000000001,55.0,1.0,0.0,0.0,0.0,169
2019-06-20,Main Lake South,0.1250000000000001,58.85,1.0,0.0,0.0,0.0,170
2019-06-21,Main Lake South,0.10000000000000009,61.63333333333333,1.0,0.0,0.0,0.0,171
2019-06-22,Main Lake South,0.08333333333333341,59.475,1.0,0.0,0.0,0.0,172
2019-06-23,Main Lake South,0.08333333333333341,59.475,1.0,0.0,0.0,0.0,173
2019-06-24,Main Lake South,0.08333333333333341,60.725,1.0,0.0,0.0,0.0,174
2019-06-25,Main Lake South,0.16666666666666674,63.17999999999999,1.0,0.0,0.0,0.0,175
2019-06-26,Main Lake South,0.2222222222222223,63.17999999999999,0.0,0.0,0.0,0.0,176
2019-06-27,Main Lake South,0.13888888888888895,64.72,0.0,0.0,0.0,0.0,177
2019-06-28,Main Lake South,0.2222222222222223,65.44,0.0,0.0,0.0,0.0,178
2019-06-29,Main Lake South,0.2222222222222223,67.64000000000001,0.0,0.0,0.0,0.0,179
2019-06-30,Main Lake South,0.19047619047619052,67.2,0.0,0.0,0.0,0.0,180
2019-07-01,Main Lake South,0.19047619047619052,68.64000000000001,0.0,0.0,0.0,0.0,181
2019-07-02,Main Lake South,0.1190476190476191,68.56,1.0,0.0,0.0,0.0,182
2019-07-03,Main Lake South,0.0952380952380953,69.64444444444445,1.0,0.0,0.0,0.0,183
2019-07-04,Main Lake South,0.12698412698412703,70.15694444444445,1.0,1.0,1.0,0.0,184
2019-07-05,Main Lake South,0.12698412698412703,71.73194444444444,1.0,1.0,1.0,0.0,185
2019-07-06,Main Lake South,0.2698412698412699,74.06527777777778,1.0,1.0,1.0,0.0,186
2019-07-07,Main Lake South,0.3148148148148149,75.87833333333333,1.0,1.0,1.0,0.0,187
2019-07-08,Main Lake South,0.3148148148148149,75.87833333333333,1.0,1.0,1.0,0.0,188
2019-07-09,Main Lake South,0.3148148148148149,76.95833333333334,1.0,1.0,1.0,0.0,189
2019-07-10,Main Lake South,0.2870370370370371,77.23833333333333,1.0,1.0,1.0,0.0,190
2019-07-11,Main Lake South,0.25000000000000006,77.88333333333333,1.0,0.0,1.0,0.0,191
2019-07-12,Main Lake South,0.25000000000000006,77.63333333333333,1.0,0.0,1.0,0.0,192
2019-07-13,Main Lake South,0.08333333333333341,76.83333333333333,1.0,0.0,1.0,0.0,193
2019-07-14,Main Lake South,0.21428571428571436,76.96111111111111,1.0,0.0,1.0,0.0,194
2019-07-15,Main Lake South,0.28571428571428575,76.93809523809523,1.0,0.0,1.0,0.0,195
2019-07-16,Main Lake South,0.3333333333333334,76.66666666666666,1.0,0.0,1.0,0.0,196
2019-07-17,Main Lake South,0.4047619047619048,76.02857142857144,1.0,0.0,0.0,0.0,197
2019-07-18,Main Lake South,0.4761904761904763,75.89642857142857,1.0,0.0,0.0,0.0,198
2019-07-19,Main Lake South,0.5238095238095238,75.3202380952381,1.0,0.0,0.0,0.0,199
2019-07-20,Main Lake South,0.6190476190476192,75.46309523809524,1.0,0.0,0.0,0.0,200
2019-07-21,Main Lake South,0.5000000000000001,75.5202380952381,1.0,0.0,0.0,0.0,201
2019-07-22,Main Lake South,0.42857142857142866,75.26309523809525,0.0,0.0,0.0,0.0,202
2019-07-23,Main Lake South,0.5238095238095238,74.8202380952381,0.0,0.0,0.0,0.0,203
2019-07-24,Main Lake South,0.45238095238095244,75.60595238095239,0.0,0.0,0.0,0.0,204
2019-07-25,Main Lake South,0.46031746031746035,75.67809523809524,1.0,1.0,0.0,0.0,205
2019-07-26,Main Lake South,0.45555555555555566,76.01142857142857,1.0,1.0,0.0,0.0,206
2019-07-27,Main Lake South,0.38888888888888895,76.1542857142857,1.0,1.0,1.0,0.0,207
2019-07-28,Main Lake South,0.42592592592592604,75.84666666666665,1.0,1.0,1.0,0.0,208
2019-07-29,Main Lake South,0.5925925925925927,75.84666666666666,1.0,1.0,1.0,0.0,209
2019-07-30,Main Lake South,0.42592592592592604,76.18,1.0,1.0,1.0,0.0,210
2019-07-31,Main Lake South,0.6481481481481483,75.91600000000001,1.0,1.0,1.0,0.0,211
2019-08-01,Main Lake South,0.5555555555555557,76.02666666666667,1.0,1.0,1.0,0.0,212
2019-08-02,Main Lake South,0.5888888888888889,76.02666666666667,1.0,1.0,1.0,0.0,213
2019-08-03,Main Lake South,0.5555555555555556,75.62666666666667,1.0,1.0,0.0,0.0,214
2019-08-04,Main Lake South,0.5555555555555556,75.62666666666667,1.0,1.0,0.0,0.0,215
2019-08-05,Main Lake South,0.4722222222222223,75.62666666666667,1.0,1.0,0.0,0.0,216
2019-08-06,Main Lake South,0.4722222222222223,76.34666666666666,1.0,0.0,0.0,0.0,217
2019-08-07,Main Lake South,0.41666666666666674,76.34666666666666,1.0,1.0,0.0,0.0,218
2019-08-08,Main Lake South,0.4583333333333334,75.73333333333332,1.0,1.0,0.0,0.0,219
2019-08-09,Main Lake South,0.4583333333333334,75.87333333333333,1.0,1.0,0.0,0.0,220
2019-08-10,Main Lake South,0.5000000000000001,76.07333333333334,1.0,1.0,1.0,1.0,221
2019-08-11,Main Lake South,0.5000000000000001,76.07333333333334,1.0,1.0,1.0,1.0,222
2019-08-12,Main Lake South,0.4583333333333334,76.07333333333334,1.0,1.0,1.0,1.0,223
2019-08-13,Main Lake South,0.6250000000000001,75.15333333333334,1.0,1.0,1.0,1.0,224
2019-08-14,Main Lake South,0.5416666666666667,75.50277777777778,1.0,1.0,1.0,1.0,225
2019-08-15,Main Lake South,0.5000000000000001,75.625,1.0,1.0,1.0,1.0,226
2019-08-16,Main Lake South,0.388888888888889,74.91944444444445,1.0,1.0,1.0,1.0,227
2019-08-17,Main Lake South,0.513888888888889,74.41944444444444,0.0,0.0,0.0,0.0,228
2019-08-18,Main Lake South,0.4404761904761906,74.41944444444444,0.0,0.0,0.0,0.0,229
2019-08-19,Main Lake South,0.4047619047619048,74.30333333333333,0.0,0.0,0.0,0.0,230
2019-08-20,Main Lake South,0.261904761904762,74.36333333333332,0.0,1.0,0.0,0.0,231
2019-08-21,Main Lake South,0.2190476190476191,73.64166666666665,1.0,1.0,1.0,0.0,232
2019-08-22,Main Lake South,0.2904761904761905,73.76666666666667,1.0,1.0,1.0,0.0,233
2019-08-23,Main Lake South,0.3000000000000001,74.18,1.0,1.0,1.0,0.0,234
2019-08-24,Main Lake South,0.18333333333333343,74.90666666666668,1.0,1.0,1.0,0.0,235
2019-08-25,Main Lake South,0.3500000000000001,74.43,1.0,1.0,1.0,0.0,236
2019-08-26,Main Lake South,0.3916666666666668,74.43,1.0,1.0,1.0,0.0,237
2019-08-27,Main Lake South,0.3916666666666668,74.68,1.0,1.0,1.0,0.0,238
2019-08-28,Main Lake South,0.525,75.144,1.0,1.0,1.0,0.0,239
2019-08-29,Main Lake South,0.5527777777777778,74.41066666666667,1.0,1.0,1.0,0.0,240
2019-08-30,Main Lake South,0.5694444444444445,74.38666666666666,1.0,1.0,1.0,0.0,241
2019-08-31,Main Lake South,0.5694444444444445,74.38666666666666,1.0,1.0,1.0,0.0,242
2019-09-01,Main Lake South,0.40277777777777785,73.38666666666666,1.0,1.0,1.0,0.0,243
2019-09-02,Main Lake South,0.36111111111111116,73.38666666666666,1.0,1.0,1.0,0.0,244
2019-09-03,Main Lake South,0.4333333333333334,72.90833333333333,0.0,0.0,0.0,0.0,245
2019-09-04,Main Lake South,0.4333333333333334,70.15833333333333,0.0,1.0,1.0,1.0,246
2019-09-05,Main Lake South,0.5000000000000001,69.45,0.0,1.0,1.0,1.0,247
2019-09-06,Main Lake South,0.4000000000000001,67.775,0.0,1.0,1.0,1.0,248
2019-09-07,Main Lake South,0.388888888888889,68.42,0.0,1.0,1.0,1.0,249
2019-09-08,Main Lake South,0.4666666666666668,68.525,0.0,1.0,1.0,1.0,250
2019-09-09,Main Lake South,0.6666666666666667,68.02000000000001,0.0,1.0,1.0,1.0,251
2019-09-10,Main Lake South,0.7222222222222223,64.0,1.0,1.0,1.0,1.0,252
2019-09-11,Main Lake South,0.7222222222222223,63.6,1.0,1.0,1.0,0.0,253
2019-09-12,Main Lake South,0.638888888888889,64.10333333333332,1.0,1.0,1.0,0.0,254
2019-09-13,Main Lake South,0.9722222222222223,64.32333333333334,1.0,1.0,1.0,0.0,255
2019-09-14,Main Lake South,1.1,62.65416666666667,1.0,1.0,1.0,0.0,256
2019-09-15,Main Lake South,1.2500000000000002,62.723333333333336,1.0,1.0,1.0,0.0,257
2019-09-16,Main Lake South,1.0833333333333335,61.90416666666667,1.0,1.0,1.0,0.0,258
2019-09-17,Main Lake South,0.9166666666666669,68.27916666666667,1.0,0.0,0.0,0.0,259
2019-09-18,Main Lake South,0.8333333333333335,68.27916666666667,1.0,1.0,1.0,0.0,260
2019-09-19,Main Lake South,0.9166666666666669,65.875,1.0,1.0,1.0,0.0,261
2019-09-20,Main Lake South,0.6166666666666668,65.16666666666667,1.0,1.0,1.0,0.0,262
2019-09-21,Main Lake South,0.5285714285714287,66.13333333333334,1.0,1.0,1.0,0.0,263
2019-09-22,Main Lake South,0.27857142857142864,67.49333333333334,1.0,1.0,1.0,0.0,264
2019-09-23,Main Lake South,0.3500000000000001,67.57777777777778,1.0,1.0,1.0,0.0,265
2019-09-24,Main Lake South,0.3500000000000001,67.21333333333334,1.0,1.0,1.0,0.0,266
2019-09-25,Main Lake South,0.3250000000000001,67.21333333333334,0.0,0.0,0.0,0.0,267
2019-09-26,Main Lake South,0.15833333333333344,67.98833333333333,0.0,0.0,0.0,0.0,268
2019-09-27,Main Lake South,0.15000000000000013,68.26875,0.0,0.0,0.0,0.0,269
2019-09-28,Main Lake South,0.21666666666666679,67.69166666666666,1.0,1.0,0.0,0.0,270
2019-09-29,Main Lake South,0.3666666666666668,64.425,1.0,1.0,0.0,0.0,271
2019-09-30,Main Lake South,0.4666666666666668,62.637499999999996,1.0,1.0,0.0,0.0,272
2019-10-01,Main Lake South,0.5333333333333334,62.637499999999996,1.0,1.0,1.0,0.0,273
2019-10-02,Main Lake South,0.4444444444444446,62.637499999999996,1.0,1.0,1.0,0.0,274
2019-10-03,Main Lake South,0.6111111111111112,59.4,1.0,1.0,1.0,0.0,275
2019-10-04,Main Lake South,0.5238095238095238,58.43333333333334,1.0,1.0,1.0,0.0,276
2019-10-05,Main Lake South,0.5555555555555556,58.43333333333334,1.0,1.0,1.0,0.0,277
2019-10-06,Main Lake South,0.4666666666666668,57.650000000000006,1.0,1.0,1.0,0.0,278
2019-10-07,Main Lake South,0.4666666666666668,57.650000000000006,1.0,1.0,1.0,0.0,279
2019-10-08,Main Lake South,0.5000000000000001,57.650000000000006,0.0,0.0,0.0,0.0,280
2019-10-09,Main Lake South,0.5000000000000001,57.650000000000006,0.0,0.0,0.0,0.0,281
2019-10-10,Main Lake South,0.3333333333333335,57.28333333333333,0.0,0.0,0.0,0.0,282
2019-10-11,Main Lake South,0.44444444444444464,58.06666666666666,0.0,0.0,0.0,0.0,283
2019-10-12,Main Lake South,0.44444444444444464,58.06666666666666,0.0,0.0,0.0,0.0,284
2019-10-13,Main Lake South,0.44444444444444464,58.06666666666666,0.0,0.0,0.0,0.0,285
2019-10-14,Main Lake South,0.16666666666666696,58.06666666666666,0.0,0.0,0.0,0.0,286
2019-10-15,Main Lake South,0.16666666666666696,58.06666666666666,1.0,1.0,0.0,0.0,287
2019-10-16,Main Lake South,0.3333333333333333,58.06666666666666,1.0,1.0,0.0,0.0,288
2019-10-17,Main Lake South,1.0,56.2,1.0,1.0,0.0,0.0,289
2019-10-18,Main Lake South,0.5000000000000003,54.7,1.0,1.0,0.0,0.0,290
2019-10-19,Main Lake South,0.5000000000000003,54.7,1.0,1.0,0.0,0.0,291
2019-10-20,Main Lake South,0.5000000000000003,54.7,1.0,1.0,0.0,0.0,292
2019-10-21,Main Lake South,0.5000000000000003,54.7,1.0,1.0,0.0,0.0,293
2019-10-22,Main Lake South,0.5000000000000003,54.7,0.0,0.0,0.0,0.0,294
2019-10-23,Main Lake South,0.5000000000000003,54.7,0.0,0.0,0.0,0.0,295
2019-10-24,Main Lake South,0.12500000000000033,54.96666666666667,0.0,0.0,0.0,0.0,296
2019-10-25,Main Lake South,0.25,56.73333333333333,0.0,0.0,0.0,0.0,297
2019-10-26,Main Lake South,0.25,56.73333333333333,0.0,0.0,0.0,0.0,298
2019-10-27,Main Lake South,0.12500000000000033,56.73333333333333,0.0,0.0,0.0,0.0,299
2019-10-28,Main Lake South,0.12500000000000033,56.73333333333333,0.0,0.0,0.0,0.0,300
2019-10-29,Main Lake South,0.12500000000000033,56.73333333333333,0.0,0.0,0.0,0.0,301
2019-10-30,Main Lake South,0.08333333333333355,56.73333333333333,0.0,0.0,0.0,0.0,302
2019-10-31,Main Lake South,0.16666666666666688,53.300000000000004,0.0,0.0,0.0,0.0,303
2019-11-01,Main Lake South,0.16666666666666688,53.300000000000004,0.0,0.0,0.0,0.0,304
2019-11-02,Main Lake South,0.16666666666666688,53.300000000000004,0.0,0.0,0.0,0.0,305
2019-11-03,Main Lake South,0.25000000000000033,53.300000000000004,0.0,0.0,0.0,0.0,306
2019-11-04,Main Lake South,0.25000000000000033,53.300000000000004,0.0,0.0,0.0,0.0,307
2019-11-05,Main Lake South,0.25000000000000033,53.300000000000004,0.0,0.0,0.0,0.0,308
2019-11-06,Main Lake South,0.5,53.300000000000004,0.0,0.0,0.0,0.0,309
2019-11-07,Main Lake South,1.0,50.0,0.0,0.0,0.0,0.0,310
2019-11-08,Main Lake South,1.0,50.0,0.0,0.0,0.0,0.0,311
2019-11-09,Main Lake South,1.0,50.0,0.0,0.0,0.0,0.0,312
2019-11-10,Main Lake South,1.0,50.0,0.0,0.0,0.0,0.0,313
2019-11-11,Main Lake South,1.0,50.0,0.0,0.0,0.0,0.0,314
2019-11-12,Main Lake South,1.0,50.0,0.0,0.0,0.0,0.0,315
2019-11-13,Main Lake South,1.0,50.0,0.0,0.0,0.0,0.0,316
2019-11-14,Main Lake South,,,,,,,317
2019-11-15,Main Lake South,,,,,,,318
2019-11-16,Main Lake South,,,,,,,319
2019-11-17,Main Lake South,,,,,,,320
2019-11-18,Main Lake South,,,,,,,321
2019-11-19,Main Lake South,,,,,,,322
2019-11-20,Main Lake South,,,,,,,323
2019-11-21,Main Lake South,,,,,,,324
2019-11-22,Main Lake South,,,,,,,325
2019-11-23,Main Lake South,,,,,,,326
2019-11-24,Main Lake South,,,,,,,327
2019-11-25,Main Lake South,,,,,,,328
2019-11-26,Main Lake South,,,,,,,329
2019-11-27,Main Lake South,,,,,,,330
2019-11-28,Main Lake South,,,,,,,331
2019-11-29,Main Lake South,,,,,,,332
2019-11-30,Main Lake South,,,,,,,333
2019-12-01,Main Lake South,,,,,,,334
2019-12-02,Main Lake South,,,,,,,335
2019-12-03,Main Lake South,,,,,,,336
2019-12-04,Main Lake South,,,,,,,337
2019-12-05,Main Lake South,,,,,,,338
2019-12-06,Main Lake South,,,,,,,339
2019-12-07,Main Lake South,,,,,,,340
2019-12-08,Main Lake South,,,,,,,341
2019-12-09,Main Lake South,,,,,,,342
2019-12-10,Main Lake South,,,,,,,343
2019-12-11,Main Lake South,,,,,,,344
2019-12-12,Main Lake South,,,,,,,345
2019-12-13,Main Lake South,,,,,,,346
2019-12-14,Main Lake South,,,,,,,347
2019-12-15,Main Lake South,,,,,,,348
2019-12-16,Main Lake South,,,,,,,349
2019-12-17,Main Lake South,,,,,,,350
2019-12-18,Main Lake South,,,,,,,351
2019-12-19,Main Lake South,,,,,,,352
2019-12-20,Main Lake South,,,,,,,353
2019-12-21,Main Lake South,,,,,,,354
2019-12-22,Main Lake South,,,,,,,355
2019-12-23,Main Lake South,,,,,,,356
2019-12-24,Main Lake South,,,,,,,357
2019-12-25,Main Lake South,,,,,,,358
2019-12-26,Main Lake South,,,,,,,359
2019-12-27,Main Lake South,,,,,,,360
2019-12-28,Main Lake South,,,,,,,361
2019-12-29,Main Lake South,,,,,,,362
2019-12-30,Main Lake South,,,,,,,363
2019-12-31,Main Lake South,,,,,,,364
2020-01-01,Main Lake South,,,,,,,0
2020-01-02,Main Lake South,,,,,,,1
2020-01-03,Main Lake South,,,,,,,2
2020-01-04,Main Lake South,,,,,,,3
2020-01-05,Main Lake South,,,,,,,4
2020-01-06,Main Lake South,,,,,,,5
2020-01-07,Main Lake South,,,,,,,6
2020-01-08,Main Lake South,,,,,,,7
2020-01-09,Main Lake South,,,,,,,8
2020-01-10,Main Lake South,,,,,,,9
2020-01-11,Main Lake South,,,,,,,10
2020-01-12,Main Lake South,,,,,,,11
2020-01-13,Main Lake South,,,,,,,12
2020-01-14,Main Lake South,,,,,,,13
2020-01-15,Main Lake South,,,,,,,14
2020-01-16,Main Lake South,,,,,,,15
2020-01-17,Main Lake South,,,,,,,16
2020-01-18,Main Lake South,,,,,,,17
2020-01-19,Main Lake South,,,,,,,18
2020-01-20,Main Lake South,,,,,,,19
2020-01-21,Main Lake South,,,,,,,20
2020-01-22,Main Lake South,,,,,,,21
2020-01-23,Main Lake South,,,,,,,22
2020-01-24,Main Lake South,,,,,,,23
2020-01-25,Main Lake South,,,,,,,24
2020-01-26,Main Lake South,,,,,,,25
2020-01-27,Main Lake South,,,,,,,26
2020-01-28,Main Lake South,,,,,,,27
2020-01-29,Main Lake South,,,,,,,28
2020-01-30,Main Lake South,,,,,,,29
2020-01-31,Main Lake South,,,,,,,30
2020-02-01,Main Lake South,,,,,,,31
2020-02-02,Main Lake South,,,,,,,32
2020-02-03,Main Lake South,,,,,,,33
2020-02-04,Main Lake South,,,,,,,34
2020-02-05,Main Lake South,,,,,,,35
2020-02-06,Main Lake South,,,,,,,36
2020-02-07,Main Lake South,,,,,,,37
2020-02-08,Main Lake South,,,,,,,38
2020-02-09,Main Lake South,,,,,,,39
2020-02-10,Main Lake South,,,,,,,40
2020-02-11,Main Lake South,,,,,,,41
2020-02-12,Main Lake South,,,,,,,42
2020-02-13,Main Lake South,,,,,,,43
2020-02-14,Main Lake South,,,,,,,44
2020-02-15,Main Lake South,,,,,,,45
