Report Date,Report Time,Waterbody,Region,Municipality,Site,Station,Bloom Intensity,ApproximateShoreLengthOfBloom,ApproximateOffShoreLengthBloom,Report Frequency,Affiliation,Web Status,Details,Water Temperature,Water Surface,CyanoTaxa,Density,OtherTaxa,Plankton_Sampling_Method,Microcystin,Anatoxin,CYN_uGL,Latitude,Longitude
9/8/2022,12:45 PM,Lake Champlain,Champlain - Main Lake Central,"Peru, NY",376,Ausable Point Campground Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.57197096,-73.42656075
9/14/2022,1:10 PM,Lake Champlain,Champlain - Main Lake Central,"Peru, NY",376,Ausable Point Campground Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.571736,-73.42688496
9/21/2022,12:20 PM,Lake Champlain,Champlain - Main Lake Central,"Peru, NY",376,Ausable Point Campground Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.57193277,-73.42650715
9/29/2022,2:25 PM,Lake Champlain,Champlain - Main Lake Central,"Peru, NY",376,Ausable Point Campground Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,White Caps,,,,,,,,44.57207791,-73.42672155
10/7/2022,11:00 AM,Lake Champlain,Champlain - Main Lake Central,"Peru, NY",376,Ausable Point Campground Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.57213902,-73.42657147
10/13/2022,11:45 AM,Lake Champlain,Champlain - Main Lake Central,"Peru, NY",376,Ausable Point Campground Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,White Caps,,,,,,,,44.57203971,-73.42662507
10/21/2022,11:30 AM,Lake Champlain,Champlain - Main Lake Central,"Peru, NY",376,Ausable Point Campground Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.57204738,-73.4265822
10/27/2022,12:43 PM,Lake Champlain,Champlain - Main Lake Central,"Peru, NY",376,Ausable Point Campground Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.57200152,-73.42666795
11/3/2022,12:45 PM,Lake Champlain,Champlain - Main Lake Central,"Peru, NY",376,Ausable Point Campground Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.57203207,-73.42665723
6/30/2022,2:30 PM,Lake Champlain,Champlain - Malletts Bay,Colchester,377,Bayside Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Calm,,,,,,,,44.54566403,-73.21594538
7/7/2022,1:40 PM,Lake Champlain,Champlain - Malletts Bay,Colchester,377,Bayside Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,"BREEZY, WATER NOT CALM, BUT NOT EXACTLY ROLLING EITHER",,Rolling,,,,,,,,44.54566403,-73.21594538
7/21/2022,11:30 AM,Lake Champlain,Champlain - Malletts Bay,Colchester,377,Bayside Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,"WIND FROM ON SHORE, CALM BEFORE THUNDERSTORM THREAT",,Calm,,,,,,,,44.54566403,-73.21594538
8/4/2022,2:20 PM,Lake Champlain,Champlain - Malletts Bay,Colchester,377,Bayside Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,"Overcast, spitting rain, dead calm",,Calm,,,,,,,,44.54566403,-73.21594538
8/11/2022,2:58 PM,Lake Champlain,Champlain - Malletts Bay,Colchester,377,Bayside Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,"Raining, light wind",,Rolling,,,,,,,,44.54566403,-73.21594538
8/25/2022,1:45 PM,Lake Champlain,Champlain - Malletts Bay,Colchester,377,Bayside Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,Beach closed due to e-coli from Tuesday's rain,,Rolling,,,,,,,,44.54566403,-73.21594538
9/1/2022,12:45 PM,Lake Champlain,Champlain - Malletts Bay,Colchester,377,Bayside Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.54566403,-73.21594538
9/29/2022,1:50 PM,Lake Champlain,Champlain - Malletts Bay,Colchester,377,Bayside Beach,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,quite windy,,Rolling,,,,,,,,44.54566403,-73.21594538
10/13/2022,11:10 AM,Lake Champlain,Champlain - Malletts Bay,Colchester,377,Bayside Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Calm,,,,,,,,44.54566403,-73.21594538
11/3/2022,2:05 PM,Lake Champlain,Champlain - Malletts Bay,Colchester,377,Bayside Beach,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,Another crystal clear sunny fall day,,Calm,,,,,,,,44.54566403,-73.21594538
6/23/2022,12:06 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,Water jar sample clear with floating lake weed near shore and floating near left hand dock.,,Rolling,,,,,,,,44.79418606,-73.17223638
6/30/2022,10:41 AM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,Jar sample clear with some floating green algae and some plant matter in the water column.,,Calm,,,,,,,,44.79418606,-73.17223638
7/7/2022,12:22 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,Jar sample clear with some plant material floating on surface of water.,,Calm,,,,,,,,44.79418606,-73.17223638
7/14/2022,11:45 AM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1d - Little Cyano Observed - recreation not impaired (include photos),,,Routine - Weekly,LCC Volunteer,Generally Safe,Small amount of Cyanobacteria In jar sample,,Calm,,,,,,,,44.79418606,-73.17223638
7/15/2022,1:18 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1d - Little Cyano Observed - recreation not impaired (include photos),,,Supplemental,LCC Volunteer,Generally Safe,Less Cyanobacteria than yesterday.,,Rolling,,,,,,,,44.79418606,-73.17223638
7/21/2022,12:16 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,Water sample was slightly brownish in color with massive amount of plant material on shore and on top of water.,,Rolling,,,,,,,,44.79418606,-73.17223638
7/28/2022,11:51 AM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,Water was clear with some floating plant material.,,Rolling,,,,,,,,44.79418606,-73.17223638
8/3/2022,1:13 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,2 - Cyano present - less than bloom levels (include photos),5-Mar,5,Supplemental,LCC Volunteer,Low Alert,Jar sample did not demonstrate any Cyanobacteria.  Cyanobacteria was all on surface of water.,,Calm,,,,,,,,44.79418606,-73.17223638
8/4/2022,12:30 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.79418606,-73.17223638
8/6/2022,1:14 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1d - Little Cyano Observed - recreation not impaired (include photos),,,Supplemental,LCC Volunteer,Generally Safe,Water was greenish in color but jar showed very little Cyanobacteria floating,,Calm,,,,,,,,44.79418606,-73.17223638
8/7/2022,1:25 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Supplemental,LCC Volunteer,Generally Safe,Green water but no Cyanobacteria seen,,White Caps,,,,,,,,44.79418606,-73.17223638
8/10/2022,2:16 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,2 - Cyano present - less than bloom levels (include photos),,,Supplemental,LCC Volunteer,Low Alert,"Although the water was quite green, there was no floating Cyanobacteria and only a few seen in jar sample.",,Calm,,,,,,,,44.79418606,-73.17223638
8/11/2022,12:35 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,2 - Cyano present - less than bloom levels (include photos),,,Routine - Weekly,LCC Volunteer,Low Alert,Water was green in color but no Cyanobacteria seen.  Jar sample was clear.,,Calm,,,,,,,,44.79418606,-73.17223638
8/15/2022,11:13 AM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,3 - Cyano bloom in progress (include photos),300+,40+,Supplemental,LCC Volunteer,High Alert,Streaks seen in addition to some solid masses.,,Calm,,,,,,,,44.79418606,-73.17223638
8/16/2022,1:22 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1a - No Cyanobacteria Observed - clear water,,,Supplemental,LCC Volunteer,Generally Safe,Water clear with no Cyanobacteria or floating plant material,,Calm,,,,,,,,44.79418606,-73.17223638
8/18/2022,11:46 AM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,Water clear with no Cyanobacteria seen,,Calm,,,,,,,,44.79418606,-73.17223638
8/25/2022,12:36 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,A lot of plant material present,,Calm,,,,,,,,44.79418606,-73.17223638
9/1/2022,12:17 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,Water clear with some plant material on water surface.,,Rolling,,,,,,,,44.79418606,-73.17223638
9/8/2022,12:34 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1d - Little Cyano Observed - recreation not impaired (include photos),,,Routine - Weekly,LCC Volunteer,Generally Safe,Jar sample showed clear water with a couple of floating Cyanobacteria particles.  Water looked slightly hazy.  Could see particles floating in water column.,,Rolling,,,,,,,,44.79418606,-73.17223638
9/9/2022,12:38 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,3 - Cyano bloom in progress (include photos),100+,50+,Supplemental,LCC Volunteer,High Alert,Cyanobacteria were floating on top of water but jar sample was clear.,,Calm,,,,,,,,44.79418606,-73.17223638
9/10/2022,12:28 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,3 - Cyano bloom in progress (include photos),200+,100+,Supplemental,LCC Volunteer,High Alert,Water green however jar sample looked clear.,,Rolling,,,,,,,,44.79418606,-73.17223638
9/11/2022,12:11 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,3 - Cyano bloom in progress (include photos),200+,100+,Supplemental,LCC Volunteer,High Alert,Water green.  Jar sample showed fine particles that sank to bottom of jar instead of rising to top of jar.,,Rolling,,,,,,,,44.79418606,-73.17223638
9/12/2022,1:11 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,3 - Cyano bloom in progress (include photos),200+,50+,Supplemental,LCC Volunteer,High Alert,Water color green although jar sample showed very fine green particles that fell to bottom of jar.,,Calm,,,,,,,,44.79418606,-73.17223638
9/13/2022,12:43 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,3 - Cyano bloom in progress (include photos),200+,100+,Supplemental,LCC Volunteer,High Alert,,,Calm,,,,,,,,44.79418606,-73.17223638
9/14/2022,12:26 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Supplemental,LCC Volunteer,Generally Safe,Water slightly green but no Cyanobacteria seen.,,Rolling,,,,,,,,44.79418606,-73.17223638
9/15/2022,12:08 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Calm,,,,,,,,44.79418606,-73.17223638
9/21/2022,11:28 AM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,3 - Cyano bloom in progress (include photos),50+,8-May,Supplemental,LCC Volunteer,High Alert,Quite variable in length it goes out from the shoreline.,,Rolling,,,,,,,,44.79418606,-73.17223638
9/22/2022,12:27 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1d - Little Cyano Observed - recreation not impaired (include photos),,,Routine - Weekly,LCC Volunteer,Generally Safe,Water slightly green with a few Cyanobacteria floating in jar sample.,,Rolling,,,,,,,,44.79418606,-73.17223638
9/29/2022,1:01 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Calm,,,,,,,,44.79418606,-73.17223638
10/1/2022,1:25 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Supplemental,LCC Volunteer,Generally Safe,Water very clear with no cyanobacteria seen,,Calm,,,,,,,,44.79418606,-73.17223638
10/5/2022,10:54 AM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,3 - Cyano bloom in progress (include photos),200+,50+,Supplemental,LCC Volunteer,High Alert,Water surface disturbed by boats coming into boat launch,,Calm,,,,,,,,44.79418606,-73.17223638
10/6/2022,1:01 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,2 - Cyano present - less than bloom levels (include photos),,,Routine - Weekly,LCC Volunteer,Low Alert,A few streaks of Cyanobacteria seen. Water was green in color with some Cyanobacteria floating in jar sample.,,Rolling,,,,,,,,44.79398219,-73.17236536
10/11/2022,12:27 PM,Lake Champlain,Champlain - St. Albans Bay,St. Albans Town,379,Boat Launch on Hathaway Point Rd,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,Water brownish in color with brown precipitate in bottom of jar sample. Steven could not access the VDH cyano bacteria data tracker form; EF filed on Steven's behalf.,,Rolling,,,,,,,,44.79416852,-73.17225378
7/1/2022,11:00 AM,Lake Champlain,Champlain - Main Lake Central,"Willsboro, NY",382,Essex Road,1a - No Cyanobacteria Observed - clear water,NA,NA,Routine - Weekly,LCC Volunteer,Generally Safe,ED/LCC filing for monitor because monitor could not access tracker due to incorrect password.,63,Calm,,,,,,,,44.34377299,-73.35774542
7/21/2022,1:57 PM,Lake Champlain,Champlain - Main Lake Central,"Willsboro, NY",382,Essex Road,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,73,White Caps,,,,,,,,44.34354277,-73.35769098
7/28/2022,2:54 PM,Lake Champlain,Champlain - Main Lake Central,"Willsboro, NY",382,Essex Road,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,71,Rolling,,,,,,,,44.34388037,-73.35691851
8/4/2022,2:15 PM,Lake Champlain,Champlain - Main Lake Central,"Willsboro, NY",382,Essex Road,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,71,Calm,,,,,,,,44.34437143,-73.35700434
8/18/2022,1:39 PM,Lake Champlain,Champlain - Main Lake Central,"Willsboro, NY",382,Essex Road,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,75,White Caps,,,,,,,,44.34400314,-73.35709017
6/25/2022,2:00 PM,Lake Champlain,Champlain - Inland Sea,St. Albans Town,385,Lapan Bay,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Calm,,,,,,,,44.81571585,-73.17821902
7/2/2022,12:00 PM,Lake Champlain,Champlain - Inland Sea,St. Albans Town,385,Lapan Bay,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,73,Rolling,,,,,,,,44.81543943,-73.178286
7/9/2022,12:30 PM,Lake Champlain,Champlain - Inland Sea,St. Albans Town,385,Lapan Bay,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Calm,,,,,,,,44.8155666,-73.17835384
7/16/2022,1:40 PM,Lake Champlain,Champlain - Inland Sea,St. Albans Town,385,Lapan Bay,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.81562495,-73.17835741
7/30/2022,2:00 PM,Lake Champlain,Champlain - Inland Sea,St. Albans Town,385,Lapan Bay,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,,70,Rolling,,,,,,,,44.81571374,-73.17864709
8/10/2022,2:00 PM,Lake Champlain,Champlain - Inland Sea,St. Albans Town,385,Lapan Bay,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Calm,,,,,,,,44.81575401,-73.17847197
8/16/2022,2:04 PM,Lake Champlain,Champlain - Inland Sea,St. Albans Town,385,Lapan Bay,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Calm,,,,,,,,44.81575401,-73.17847197
9/2/2022,2:00 PM,Lake Champlain,Champlain - Inland Sea,St. Albans Town,385,Lapan Bay,1c - No Cyanobacteria Observed - other material present,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.81525202,-73.17832523
9/8/2022,2:10 PM,Lake Champlain,Champlain - Inland Sea,St. Albans Town,385,Lapan Bay,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Calm,,,,,,,,44.81553076,-73.1786937
9/11/2022,10:19 AM,Lake Champlain,Champlain - Inland Sea,St. Albans Town,385,Lapan Bay,1a - No Cyanobacteria Observed - clear water,,,Routine - Weekly,LCC Volunteer,Generally Safe,,,Rolling,,,,,,,,44.81534588,-73.1784504
